numeric__Radio,numeric__Newspaper
-1.5438586820286082,-0.2280416044220426
-0.7875948069970999,-1.1440746944500308
1.3664067656372856,0.9181505534521738
-1.33453564518953,-0.5088356671944411
-0.4297199375625469,-0.20042251628049532
-0.13261627237159704,-0.02550162471736185
1.7377863471259727,0.6327533093228507
-1.2940215090271279,0.292117888910433
0.9747701160673975,0.06656200242112943
0.02268791625094491,1.244976429793818
1.2313596450959448,-0.5548674807636867
-0.6255382623474909,-0.9047092638899537
-0.14612098442573107,-0.9691538028868975
-1.0036701998632451,-0.19121615356664623
0.17799210487348663,-0.46280385362519544
1.2178549330418105,1.286405062006139
1.5622250904222297,1.3094209687907616
1.5487203783680958,1.2956114247199881
0.6911711629305817,0.6695787601782474
-1.3953068494331333,-1.0243919791699923
-1.4155639175143344,-0.31550205020360944
1.4744444620703583,-0.5042324858375165
-0.7808424509700329,0.2875147075535084
0.23201095309002298,-0.37994658920055324
-1.476335121757938,-1.0658206113823134
-0.24740632483173663,-0.8724869943914816
-1.0171749119173792,1.1943414348676475
-1.4695827657308709,0.11259381599037507
1.4339303259079559,0.2322765312704138
0.46834341403736934,-0.47201021633904455
-1.206240880675256,-0.14518433999740057
1.656758074801168,0.9595791856644947
-1.4290686295684685,-1.3604242182254855
-1.0576890480797814,-1.0750269740961624
0.42107692184790013,-0.9783601656007466
-0.15962569647986533,0.7754519313875122
-1.3750497813519325,0.5729119516828315
1.1030648805816712,1.1621191653691756
0.6574093827952465,-0.5180420299082902
1.7310339910989057,0.5176737753997366
1.0355413203110007,1.6132309383477828
-1.2197455927293903,-0.5134388485513657
1.3326449855019504,1.8986281824771059
0.4278292778749673,-1.0197887978130677
0.37381042965843087,-0.6745501960437253
-1.5506110380556752,-0.3385179569882322
-1.3615450692977982,0.18624471770116816
-1.2400026608105914,-1.0335983418838413
1.778300483288375,0.32894333976582973
-0.5039958538602842,0.8905314653106263
0.15098268076521856,1.9722790841878992
-1.2264979487564576,-0.3247084129174585
-0.2744157489400049,-0.6423279265452534
-0.34869166523774225,0.006720644781110063
-1.2940215090271279,0.04814927699343124
-0.7605853828888317,0.5775151330397561
1.7647957712342408,0.6971978483197948
-1.4830874777850047,-0.287882962062062
1.26512142523128,-1.2407415029454467
1.0828078125004696,0.6695787601782474
1.244864357150079,0.4164037855473964
0.1712397488464197,-0.4582006722682708
1.1030648805816712,-1.005979253742294
-1.0036701998632451,0.8352932890275317
-0.40946286948134575,-0.5824865689052342
1.244864357150079,0.7064042110336438
-0.6052811942662898,-0.2280416044220426
1.1705884408523415,1.5027545857815936
0.0902114765216153,-0.8034392740376131
-0.10560684826332897,0.9135473720952492
-0.9901654878091111,-1.005979253742294
0.29953451336069337,1.051642812802986
-0.6322906183745579,-1.2361383215885222
-0.6052811942662898,0.052752458350355705
-0.8281089431595021,-0.03931116878813558
0.6506570267681794,0.7110073923905684
0.6911711629305817,1.3094209687907616
-0.8956325034301725,-0.5962961129760077
-0.8888801474031055,-0.4213752214128744
